customer_id,age,tenure,plan_type,monthly_usage,engagement_score,complaints,payment_delay,usage_volatility,shock_flag,treatment_flag,discount_percent,CLV,retention_cost,churn,time_to_churn,charge_ratio,risk_behavior_score,service_pain_index,value_density,treatment_value_ratio
74,19,29,plus,43.68346491418125,0.168824041425387,1,2.764846788140659,0.6870325368669795,0,0,0,2497.335151429213,51.70049802583816,1,10.005992982263662,0.017485029936512488,0.5710449274023599,2.764846788140659,83.24450504764043,0.0
75,23,51,plus,59.07372332413276,0.565764798583872,1,0.4818959184136618,0.9520884708538284,0,0,0,6076.5649582838605,87.93447637803479,1,4.287044694104877,0.009719965764185526,0.4134303289071855,0.4818959184136618,116.85701842853578,0.0
76,71,69,basic,70.30754067765203,0.400758518202039,0,0.0122466346114886,0.5797739804036254,0,0,0,9627.25462243558,67.10277785685021,1,2.539205322338716,0.007302210362594972,0.34742461912497047,0.0,137.53220889193685,0.0
77,59,31,plus,28.78876404100473,0.5999465831927696,2,0.0425156148123503,0.9004881838528461,0,0,0,1726.1520446153593,102.20362262849356,0,26.62044019538516,0.016668343780594053,0.36024337474486856,0.0850312296247006,53.94225139422998,0.0
78,21,50,plus,49.96088710198688,0.8637983523700568,0,1.3759097544595773,0.4704280131233492,0,0,0,4992.426322988902,130.72345598470935,0,29.22577716972621,0.010005331784305155,0.06407307047868073,0.0,97.89071221546867,0.0
79,71,20,premium,49.28384597501503,0.4973833877073828,1,3.8059114530421168,0.7619671740367381,0,0,0,1965.910135584248,74.83117415877908,0,42.87156560490359,0.02505648076310097,0.3829773596925244,3.8059114530421168,93.61476836115467,0.0
80,46,55,basic,54.713375460139794,0.8314460085600855,0,2.7682149420450086,0.2340874361721643,0,1,20,6037.60979902865,57.73544151683132,0,25.804845022443157,0.009060591308440032,0.0394563717127545,0.0,107.81446069694017,0.0033120205917622184
81,35,2,plus,60.29978985565981,0.3784886499371687,2,0.8658054219864091,0.8504761452468311,0,0,0,268.06675342257813,82.10751326344618,0,32.769796009524505,0.22410717447858383,0.5285805772285906,1.7316108439728182,89.35558447419271,0.0
82,43,25,plus,73.8163306824381,0.5481512456725239,1,0.3225994425478994,0.3527829447174326,0,0,0,3679.5315612576937,115.48456673824523,0,34.605012205103016,0.02005588851878068,0.15940453411855077,0.3225994425478994,141.52044466375744,0.0
83,61,13,plus,33.357883778150125,0.5952666398130002,1,1.3475146427407658,0.7259716430790879,0,0,0,926.6025089958952,104.95447782341174,0,17.04149679910366,0.035961398826162234,0.29382494250387653,1.3475146427407658,66.1858934997068,0.0
84,51,70,premium,26.41866096303173,0.7761594354980658,0,6.802099013489327,0.3223891724331365,0,0,0,3675.534975922192,35.00412715936831,1,6.71728262524571,0.007185749934666428,0.07216377434674469,0.0,51.76809825242524,0.0
85,27,67,basic,52.82767322994993,0.466106209508953,0,1.2780181938608226,0.9532320975654096,0,1,10,7115.977926849423,46.82937811603841,0,20.68192279563386,0.007422767609079256,0.5089246977869281,0.0,104.64673421837387,0.0014050907706590072
86,53,58,basic,56.74266099744831,0.1465445582682797,0,0.3835450584022813,0.1907037630241828,0,1,30,6534.530601015943,63.73806028581879,0,22.4921586406854,0.008682181212437091,0.16275716431170523,0.0,110.75475594942276,0.004590292943519617
87,31,64,plus,60.80485835943115,0.7522009580034622,0,6.653630806928712,0.5270722469409778,0,1,20,7734.048815640327,97.90425216777156,0,44.21751707529842,0.007860953409432048,0.13060799785493687,0.0,118.98536639446657,0.002585633326522756
88,48,69,plus,38.58351772534349,0.2437269099443094,2,1.1745843930102824,0.3945604645430681,0,1,10,5318.99349578306,110.70878724960156,0,30.98305701128998,0.007252549792763291,0.2983954617337949,2.349168786020565,75.98562136832943,0.00187970154623809
89,65,59,basic,26.33226641695258,0.5789305298253468,2,4.434711946141053,0.5348040908812728,0,0,0,3028.487543287349,113.7029141130826,0,46.19235042617052,0.008691987024438788,0.22518967519461464,8.869423892282105,50.47479238812249,0.0
90,32,60,plus,68.28452647597153,0.5886419789836412,1,0.9569451880644212,0.2307139876197473,0,0,0,8178.9665158572,147.57384378993018,0,35.79149643473264,0.008347775793898322,0.09490604936805194,0.9569451880644212,134.08141829274098,0.0
91,25,62,plus,57.68711026732827,0.5351808136725715,1,6.100367267148913,0.5036789863050586,0,0,0,7199.078757666926,29.422387485045515,0,37.38132370769192,0.008012011008338036,0.2341196565845413,6.100367267148913,114.27109139153852,0.0
92,31,16,premium,44.31953363518608,0.1650821757193238,2,0.2562296375871487,0.1318502038276633,0,0,0,1385.754687837161,66.84121248975987,0,36.99158897455505,0.031959173474515976,0.11008408531075632,0.5124592751742973,81.51498163748006,0.0
93,40,68,basic,17.80791067466462,0.6346047899684067,0,0.8758374210933211,0.2310899471240389,0,0,0,2432.82771237561,54.699548047266525,1,1.205732461076054,0.00731683289828378,0.08443915976557798,0.0,35.25837264312479,0.0
94,74,15,premium,39.96364721826709,0.8059175561213693,1,3.900022258303391,0.6719376879804385,0,0,0,1253.996086557133,23.237728883375127,0,20.96169204525735,0.031843642897644825,0.13041130861740033,3.900022258303391,78.3747554098208,0.0
95,57,55,basic,60.43083301278752,0.7135634349128167,1,1.5051631712049678,0.4688344554510951,0,0,0,6666.235539301351,149.6430329207056,1,16.694435455331718,0.009063851525353484,0.13429133101393173,1.5051631712049678,119.03992034466698,0.0
96,38,35,basic,56.52196042981396,0.2929335036609249,0,2.399546938731689,0.4969058974358042,1,1,20,3994.9059475260106,78.72731313239768,1,1.6856617791833846,0.014144967667421817,0.3513455119101579,0.0,110.9696096535003,0.005005122808854553
97,33,55,basic,29.32542239862977,0.6495246691160913,1,0.973109804782373,0.9316714437109296,1,0,0,3259.647756229358,75.83115669089644,1,0.0699215447627063,0.008993741302661269,0.32652785750967694,0.973109804782373,58.207995646952824,0.0
98,62,14,premium,59.28677768434157,0.6784457072439348,2,1.3447418392112784,0.2150414975076982,1,0,0,1637.7025130256388,89.17968775924639,0,40.22567868881594,0.036179097312102546,0.06914751664429304,2.689483678422557,109.18016753504259,0.0
99,35,49,basic,48.677143620989725,0.3021059526619459,3,2.797790040148321,0.5517565655033339,0,0,0,4762.446624353383,114.53420446776086,0,33.39251060228995,0.0102188913741838,0.38506762264446587,8.393370120444963,95.24893248706766,0.0
100,64,7,plus,69.00609081759025,0.3450090210537634,0,4.716825674110636,0.5315238117321869,1,0,0,916.0305392033504,139.0802578403586,0,27.82587989783255,0.07524950137160943,0.34814330177970026,0.0,114.5038174004188,0.0
101,70,30,plus,39.53098893854109,0.5966512185572127,1,6.675913701546978,0.4451762158373744,0,1,20,2415.853225245254,107.05106274058956,1,11.840939307164328,0.016356387936851076,0.17956128418531622,6.675913701546978,77.93074920145982,0.008275223249426108
102,41,49,premium,40.74531285594602,0.3399028807617115,1,1.3333984397553411,0.8300175289695811,0,1,30,3868.909022882957,130.49278857254887,1,22.074593327157917,0.010528752126992402,0.5478921797901032,1.3333984397553411,77.37818045765914,0.0077521202236560515
103,43,16,premium,51.726439310513854,0.4661305315879951,1,2.9860351507746663,0.5668659739778471,0,1,10,1627.9285496612822,24.153422169271195,1,7.258319520560229,0.03175488533322705,0.30263243618840663,2.9860351507746663,95.7605029212519,0.006139004686288659
104,42,51,plus,43.73514716292182,0.5191993950317524,0,2.067260644216069,0.820420062369085,0,0,0,4478.865903273268,46.23426430612904,1,5.350448102762219,0.009762601851757709,0.39445846231514353,0.0,86.132036601409,0.0
105,62,42,premium,36.89787364087263,0.8249308444144035,0,3.2041519291373484,0.8600264679605911,1,0,0,3083.538446612951,82.95107946484329,0,75.82761465395117,0.011962202540023193,0.1505641075271238,0.0,71.71019643285932,0.0
106,58,17,plus,77.621581717752,0.3276693030693011,2,2.917567644768752,0.0712328833567822,0,0,0,2728.6504325287474,129.81057927609845,0,24.310925710175955,0.028436455010044413,0.04789205411164856,5.835135289537504,151.59169069604152,0.0
107,46,63,premium,71.31442551106839,0.0788521016527793,1,2.9046080027227914,0.937832050695058,0,1,30,9026.399221523963,85.4925332117129,0,31.86431697394388,0.007899775313030792,0.8638820225004168,2.9046080027227914,141.03748783631193,0.003323216273461266
108,32,45,basic,35.60131622795485,0.6364911089155993,2,1.719569073476054,0.7631274118305226,1,0,0,3173.574557889988,74.23858114803623,1,14.527546139375431,0.011214515702418283,0.27740359923062197,3.439138146952108,68.990751258478,0.0
109,62,7,basic,53.30483556478511,0.1938415905292673,1,1.0424736160423436,0.4843296095433628,0,0,0,818.5450061069536,74.90489789290437,1,1.3616450594826552,0.06504198691661436,0.39044638768905837,1.0424736160423436,102.3181257633692,0.0
110,18,27,plus,27.020580295407147,0.5533674067262314,3,1.6406250219346332,0.8199483142426478,0,1,20,1458.9169862605638,20.68463212070905,1,3.82412258129342,0.018508299135978786,0.3662156419406487,4.921875065803899,52.10417808073442,0.013699409067927942
111,42,10,plus,75.5184746656803,0.4616068877851735,1,5.4436011831316335,0.229884846425861,0,0,0,1545.2546729769235,48.182029291781646,0,37.2945229869906,0.04883960966164035,0.12376841791824672,5.4436011831316335,140.4776975433567,0.0
112,24,34,plus,61.40212523249528,0.5431251190228842,2,1.2595501501552018,0.8194110597994092,0,1,20,4151.014031069123,20.825309068175176,1,4.996218846723839,0.014788515831841863,0.3743683304171874,2.5191003003104036,118.60040088768923,0.004816939405874334
113,26,36,plus,65.0548690155809,0.5575268405343785,2,5.929323128782354,0.5562987877175039,0,0,0,4721.863696038185,128.468303439279,1,37.09556738941963,0.013774454060605804,0.246147282208259,11.858646257564708,127.61793773076174,0.0
114,41,25,basic,46.226855792366806,0.4842193179489579,0,0.5454843008453134,0.4442309865071966,0,0,0,2371.8201554247908,121.0380111000052,0,19.689042056100163,0.019481820266353523,0.22912576120888914,0.0,91.22385213172272,0.0
115,18,6,plus,67.6204569842049,0.3467289512552786,2,2.420516192752604,0.5709080182718832,0,1,20,873.9603457140086,26.07300867770035,0,30.810496741458504,0.07728402471659838,0.37295767983324374,4.841032385505208,124.85147795914408,0.022858178771152267
116,61,24,basic,67.66026652593747,0.3767791545741021,0,0.3466577799872701,0.7165271726444874,0,1,10,3181.4822997741344,24.20590390790829,0,32.236131412236574,0.02126021770199301,0.4465546703061257,0.0,127.25929199096538,0.0031422012938484263
