customer_id,age,tenure,monthly_charge,plan_type,clv,churn
142,18,58,10.536133207516663,pro,804.1117978966583,0
143,39,23,68.45209964650272,pro,638.0377988820551,0
144,50,23,136.14558128009378,enterprise,2736.020738690152,0
145,25,48,129.57886060243214,basic,4949.110558886114,0
146,66,58,38.37574180870862,basic,2436.206978305392,0
147,58,58,67.58390378025342,basic,1248.6907015737002,0
148,26,19,146.44123717229888,enterprise,1518.8510422763445,0
149,66,41,84.22326744132484,pro,4502.7825502998285,0
150,67,47,92.21079566941074,pro,2445.0143020942546,0
151,41,55,195.68190758500583,basic,3308.8442955675396,0
152,28,4,27.81451179816349,basic,4307.548233051331,0
153,28,46,187.69439301647498,enterprise,2468.196833830969,0
154,18,24,41.392368059535315,pro,1442.213343192169,0
155,39,47,85.66198271356777,pro,2490.4684704911433,0
156,61,23,50.840704177123904,pro,2222.746524295499,0
157,40,49,129.51509433153063,basic,4064.1406611987854,0
158,34,26,140.27905251662074,basic,3373.183530809241,0
159,25,42,28.53395579601155,enterprise,372.8040321741509,0
160,20,18,151.64244058209786,pro,331.26795293140714,0
161,56,28,32.01782992566797,basic,3469.164796277596,0
162,57,50,177.29808956951905,pro,712.7466884545414,0
163,25,14,86.9892811887882,pro,1053.541625312229,0
164,46,36,43.574111085361345,enterprise,744.7249287240782,0
165,49,45,52.12955784619373,pro,4067.8616128143212,0
166,40,43,51.12296967989254,pro,4480.459579771273,0
167,36,55,65.99326165587456,enterprise,2869.5965062311607,0
168,43,4,77.38401406480415,basic,3495.061554609058,0
169,48,55,85.68777933014358,pro,4509.564223840385,0
170,38,11,166.8467783523479,basic,2616.7758917563638,0
171,24,7,71.98844326747246,pro,2466.41173311291,0
172,36,20,199.55712432233898,basic,2656.3053338361033,0
173,28,36,174.5373116162697,enterprise,2344.743087787446,0
174,49,39,137.99584359531383,enterprise,1581.5041787308555,0
175,33,26,47.83241322899183,basic,1058.2623614166541,0
176,36,16,12.60836855269172,basic,2019.932073437808,0
177,20,36,170.01801417418994,basic,3238.490130591612,0
178,59,26,119.7939479401379,basic,2589.5769037047544,0
179,37,15,135.74635803239724,enterprise,483.0670881399059,0
180,18,58,196.02553546521756,basic,4340.4992520496335,0
181,34,17,177.999333265711,basic,2782.4559478934184,0
182,34,26,43.001217088927454,enterprise,4165.807521672232,0
183,27,59,143.19989390929004,enterprise,988.7955046441057,0
184,30,37,41.78949513005955,basic,784.7241439064919,0
185,38,15,139.18305799935862,pro,662.2682581823269,0
186,47,30,52.91782496115692,pro,2316.688175907652,0
187,33,31,24.06038560121449,basic,2544.814365721508,0
188,66,38,36.06163572781447,basic,2799.1220849768997,0
189,36,55,51.41279138781778,enterprise,2398.0058745179253,0
190,64,1,192.70840759871902,enterprise,2186.7465957617883,0
191,52,14,165.27673852010514,enterprise,4474.1849317391025,0
192,63,43,196.59561626037402,basic,1594.2624662551102,0
193,20,47,184.0157177315912,basic,4955.642445375825,0
194,36,33,132.2055566335285,pro,1720.2921525922372,0
195,52,24,41.97130705871402,enterprise,3286.838205709801,0
196,22,35,120.75231370647387,basic,2902.9841874823537,0
197,27,13,142.0624178142461,pro,4439.788054253234,0
198,19,26,79.76794471070963,pro,883.7238139546372,0
199,27,11,54.98411727609552,enterprise,1643.014209925639,0
200,29,24,91.0917197995276,pro,4182.657237332616,0
201,33,33,163.75940438974936,enterprise,2638.067990691749,0
202,22,19,146.41601143698807,enterprise,3569.751041017398,0
203,35,3,87.11499824948959,pro,4435.331953932385,0
204,61,32,109.30803219781018,enterprise,3873.777542045797,1
205,49,7,82.52956002685494,enterprise,2115.008816374746,0
206,48,13,84.34484753317787,enterprise,3708.418629587584,0
207,29,26,12.952102493714147,enterprise,2872.0663951610677,0
208,54,32,37.57606629639278,enterprise,2593.0431515783575,1
209,33,33,44.842745529219115,enterprise,4909.779385529389,0
210,36,1,126.30472901494059,pro,942.070367861043,0
211,31,8,175.35346532044827,basic,2138.0603306042694,0
212,49,44,40.93928163299584,enterprise,991.1583777177985,0
213,18,22,188.3870343611816,basic,3059.04958742147,0
214,33,22,199.23323341392484,pro,2755.225701198093,0
215,67,7,37.10611039164739,basic,2244.618528951203,0
216,69,16,41.54885628459513,basic,3154.167977846593,0
217,37,17,99.26064127511928,enterprise,2885.3446093324083,0
218,42,38,37.57930351929424,enterprise,1859.5388638345432,0
219,38,7,156.70246032066854,enterprise,4729.684581428677,0
220,21,1,136.10410111607206,basic,2962.5641756020677,0
221,48,58,169.48721986436348,pro,2871.1938691937594,0
222,39,7,121.29478864134292,pro,1569.9102343704744,0
223,53,34,33.364289750621474,pro,3483.3473196065524,0
224,66,34,179.3398475705131,basic,1001.6882858871421,0
225,60,38,52.49383658071807,enterprise,1131.9331769196124,0
226,30,4,62.7276417702461,basic,789.1822018860868,0
227,56,27,59.633280503994236,enterprise,3080.8454357913497,0
228,39,31,73.17103608320423,basic,2874.757399530251,0
229,20,10,198.79856262896456,pro,423.27460917831934,0
230,18,45,36.76438130032143,basic,3670.4832120967108,0
231,28,7,41.928783431075786,pro,3074.0078050380675,0
232,19,15,86.74247585643866,enterprise,1353.0663063446154,0
233,37,32,166.37658435925198,pro,1162.8207625260827,0
234,54,31,13.002177306518274,enterprise,4473.623236815977,1
235,59,10,120.35836716157199,enterprise,456.6271500864118,0
236,53,4,98.08155508610716,basic,970.4432261458442,0
237,41,35,164.25542622600938,enterprise,1173.2615686773333,0
238,41,40,132.3941378329539,pro,2768.072396647996,0
239,69,28,91.37775540533951,pro,3415.6856444387577,0
240,18,37,59.666382841162495,basic,728.4851748637191,0
241,40,40,199.51867586723554,pro,2825.2566006834168,0
242,22,36,81.9753243928191,pro,790.0044722679688,0
243,27,9,98.5583154533586,basic,612.5644665876965,0
244,31,8,81.19722478447669,basic,3162.4740619693275,0
245,45,27,124.07760433039384,basic,1846.9494932979608,0
246,55,21,197.3739119424565,pro,755.0387043970014,0
247,47,7,44.382228670255586,basic,3689.9665962152408,0
248,38,19,76.71286122343065,enterprise,486.2456450297453,0
249,43,42,161.47151267413136,enterprise,3681.2079311747843,0
250,67,43,195.09870112108285,pro,4273.12736735056,0
251,69,19,26.27819646369864,basic,1099.5039549112998,0
252,64,41,163.1876248481801,basic,2083.706074817097,0
253,45,25,177.10801707920842,basic,1939.8964347761312,0
254,50,4,130.45490612535949,pro,2362.3247570489243,0
255,51,39,197.7824770887878,pro,386.7620679353066,0
256,60,20,190.20278225595285,pro,1230.5508660707933,0
257,52,57,102.03230859919051,basic,2139.121015452785,0
258,24,25,78.98363420490595,basic,1623.3819505137076,0
259,26,26,102.17661695200754,basic,2189.994103707179,0
260,56,58,44.18043528226626,enterprise,4423.729646332697,0
261,49,15,13.993451568640797,pro,2373.8222874033922,0
262,23,20,151.08659773314648,pro,2114.6809772272413,0
263,26,3,126.32797928024041,enterprise,4221.024024450688,0
264,34,16,77.47467367984338,basic,349.8328259075121,1
265,51,28,189.17946995808327,enterprise,1166.8716548600983,0
266,54,46,89.03407654351277,enterprise,2326.6052007425014,0
267,18,25,134.7982645059886,enterprise,3670.681446883134,0
268,60,34,158.05163789525452,basic,3147.7113594971884,0
269,68,31,194.77151837454522,enterprise,1288.298048876955,0
270,53,51,189.2976109316888,pro,1861.852070348473,0
271,33,50,126.84146346637195,basic,239.85490852609982,0
272,28,36,37.143671306647704,enterprise,4059.294994437069,0
273,22,17,184.4946758404968,pro,2617.1037293821896,0
274,54,1,32.262109573752994,basic,2580.2912173167065,0
275,28,44,133.64313268079266,enterprise,4351.247556816152,0
276,59,22,99.4116656708688,basic,3664.1086990685776,0
277,30,59,102.9707246357228,basic,375.4718460850873,0
278,60,32,77.60462866077776,pro,2374.711620271182,0
279,47,3,72.65767137763575,basic,2737.9526887717143,0
280,53,59,11.684668735914945,basic,4330.617264180271,0
281,30,32,119.45019301082381,basic,824.5097210542679,0
282,42,2,181.50717416157974,enterprise,1831.7909555926299,0
283,57,53,147.70768149990909,pro,4780.527417324081,0
284,26,46,41.73229382559606,basic,1922.2307613824678,0
285,50,41,12.514662980202292,basic,3616.2554622488633,0
286,38,53,147.31951583732896,enterprise,1505.6829392993066,0
287,66,45,26.151728550564354,basic,918.2964365229144,0
288,47,3,140.63567263100188,enterprise,1159.448914566898,0
289,60,25,130.92857064800324,enterprise,1769.3737470990845,0
290,19,52,129.68103466216132,enterprise,1561.6179902841923,0
291,31,6,110.55608769288021,basic,219.71156007420987,0
292,21,27,155.7417369963055,enterprise,2628.381608624416,0
293,33,27,97.59181984421377,basic,4192.851842276195,0
294,35,43,186.9407691871895,enterprise,4861.678146706829,0
295,29,5,187.19415398720105,pro,1670.657205211372,0
296,65,15,21.73790512407492,pro,440.27568093280246,0
297,59,32,102.28127970140054,basic,3022.327741794471,0
298,35,36,41.8264141349014,pro,596.2256947316607,0
299,64,25,93.53123762562986,basic,1164.3321010879324,0
300,61,47,182.10514870738007,basic,3598.479983546991,0
301,49,54,89.38161426420095,enterprise,3452.813847966966,0
302,21,32,148.48912462416106,pro,4704.956641193648,0
303,57,38,177.5716658536909,pro,3247.1268393855994,0
304,51,7,96.47049249997978,basic,1458.3758504151708,0
305,58,4,165.73190863096113,enterprise,711.8349897018169,0
306,50,31,31.549043050153237,pro,1751.6871625040385,0
307,23,20,196.77490586600635,pro,798.8201493727404,0
308,55,7,39.58358971017692,basic,709.2906342019384,0
309,33,27,103.4740264769162,basic,2676.474655469485,0
310,55,13,171.3924049870655,enterprise,798.3290900632865,0
311,43,14,114.36968283207847,basic,3949.9291406411453,0
312,29,5,38.469499928548196,enterprise,4466.900969059971,0
313,50,44,49.833038321401034,basic,3498.446243405881,0
314,42,27,88.06929883053415,basic,3747.8065640108007,0
315,68,19,68.26512857847655,basic,1034.1925233096222,0
316,45,19,104.38488378483098,basic,2115.0116113439435,0
317,68,11,151.63519473173486,pro,182.86437645698066,0
318,43,34,22.00278275618708,basic,2554.6706782202496,0
319,37,34,85.75370188163656,pro,4228.192737816947,0
320,63,32,57.81740048757754,enterprise,129.75446765887474,0
321,48,59,125.51897616184029,pro,4274.023637425643,0
322,35,52,130.87128245140576,enterprise,3907.285738260556,0
323,35,19,112.8726678921532,pro,4300.878209047219,0
324,18,57,162.29614861460945,pro,3370.5504914078656,0
325,41,48,182.36048466393453,pro,4747.037780363432,0
326,19,19,103.48172689469324,pro,3882.8175042680928,1
327,44,29,128.54657674195516,pro,4658.927593237023,0
328,62,6,120.0983978454515,pro,105.14691518859219,0
329,23,31,164.1392986832108,enterprise,1198.286644464854,0
330,57,52,60.232399728180184,basic,4539.829037872616,0
331,25,38,93.37800403030299,enterprise,1116.500178398565,0
332,48,46,31.862347056510817,basic,2492.507114697918,0
333,62,56,164.12865370806185,basic,2828.6686470385184,0
334,33,46,62.06366096896162,enterprise,344.1226189476055,0
335,44,24,62.860760496587226,pro,654.0654044925698,0
336,21,52,37.77397200564681,enterprise,4743.681259617839,0
337,20,11,110.99841099672852,basic,3335.8021645615654,0
338,41,32,30.971579030038843,pro,2580.4104311008437,0
339,50,59,93.7888776045247,pro,3960.2063215014105,0
340,42,26,109.765585127582,enterprise,2590.888655974131,0
341,25,24,109.01610952568107,basic,1503.5549069815784,0
342,50,36,136.40132204336965,enterprise,2230.0964808600656,0
343,32,19,149.9484694805917,enterprise,1019.2693524897596,0
344,38,20,190.28388166226904,enterprise,573.0567434051817,0
345,35,25,179.21608677356318,pro,2739.4066443723145,0
346,40,24,28.169869935927025,basic,4351.520345779173,0
347,36,55,158.47281153954967,enterprise,2483.178358218365,0
348,37,48,107.3945990731402,pro,3882.105924675812,0
349,69,30,98.94864858077159,enterprise,4327.307909730954,0
350,26,22,116.95260753693874,enterprise,4170.274000877994,0
351,23,30,182.33287363181378,basic,1757.4194971544773,0
352,54,6,80.11966776402609,basic,1160.5520052460745,0
353,27,14,99.6512255885139,pro,3708.279383910076,0
354,39,27,102.93378767465481,basic,2604.0265492986405,0
355,63,45,105.44344481601651,pro,2388.6883022683955,0
356,41,31,62.536963765311015,basic,4214.638589297768,0
357,20,18,64.09726842706534,enterprise,384.90661746654365,0
358,44,51,108.1065193844446,pro,1153.9826603670253,0
359,59,32,108.98740701361636,pro,3559.510231232093,0
360,51,6,59.88329391842677,pro,2315.4692376283306,0
361,59,24,45.927704661505146,basic,1462.1314910687138,0
362,45,21,80.04761109201534,basic,3733.7939315168987,0
363,19,44,115.71235178682983,basic,427.7395986768455,0
364,29,12,119.801090348877,basic,3925.900738394523,0
365,44,28,28.129121258003288,pro,3210.0215207712604,0
366,30,2,61.23722574543383,pro,772.560740854024,0
367,57,50,63.31974462832241,enterprise,4691.279298323684,0
368,21,5,35.245742808081346,pro,3351.194656635007,0
369,54,19,190.3142189075765,enterprise,4480.971671050178,0
370,58,47,133.11822950623895,enterprise,1822.3697129639415,0
371,47,1,183.2232093319399,pro,1639.1239506110485,0
372,51,59,83.99572187326942,pro,1285.796179286263,0
373,18,3,84.58562518066981,enterprise,2712.4458843661955,1
374,38,21,116.44674781025692,pro,346.05289017806354,0
375,51,16,61.7031802281146,basic,2699.401414438202,0
376,52,16,57.201396517872745,enterprise,3432.151866161253,0
377,66,22,20.751720921965894,enterprise,4934.297808624095,0
378,28,22,26.510705213080563,pro,1942.7474996700955,0
379,61,14,28.436208831312573,basic,216.77793205626602,0
380,55,4,105.34091760241884,basic,143.9699776680328,0
381,69,35,29.37361848598059,basic,213.04258389921142,0
382,68,13,76.17822288232222,basic,4100.107741321708,0
383,36,34,171.07948244472857,pro,2052.9531266967438,0
384,19,56,89.80314999481497,basic,543.1519670851084,0
385,36,30,107.81423240380424,pro,350.2688051672218,0
386,47,31,43.51093265765387,basic,4250.211018429742,0
387,26,12,118.44824644890541,basic,1517.4931720815148,0
388,37,31,195.18552999345124,basic,3407.6138271702093,0
389,54,55,131.13459195367807,pro,3763.3422702760035,0
390,24,16,95.32724326059339,basic,1505.4082761295947,0
391,69,54,169.9329279794662,basic,4835.307161245324,1
392,50,9,77.59463767980078,enterprise,1037.2964530060472,0
393,28,43,75.77449340382394,enterprise,1824.4050122243873,0
394,28,49,25.241397657450577,enterprise,3748.1355295312337,0
395,59,43,30.304917215874067,basic,100.46928643896075,0
396,52,22,89.73422497205284,enterprise,2351.8598039011317,0
397,20,16,171.20250725387135,basic,4833.181232087712,0
398,45,31,12.176971582873021,enterprise,726.4734310211022,0
399,24,36,18.72322596758196,enterprise,2220.244855915827,0
400,47,44,121.63688802018007,basic,3064.8009691160546,0
401,56,38,113.23899209931872,enterprise,2270.6651256323817,0
402,23,11,50.57783475400686,basic,4279.961997749383,0
403,57,49,142.2732621079489,pro,2831.5430117448327,0
404,59,28,64.51575359272292,pro,2618.7969688713956,0
405,38,59,109.49431488603064,enterprise,3957.6306462551106,0
406,22,44,186.42201446390388,pro,1957.4431561634515,0
407,48,7,83.11699395659781,basic,2669.3381506828596,0
408,57,26,199.96350473623488,enterprise,2907.787846022759,1
409,35,49,102.6647805114907,enterprise,2431.009903129393,0
410,43,17,79.82180895989126,enterprise,1867.1840190571422,0
411,18,2,111.70831753648736,enterprise,2491.167344522715,0
412,47,43,50.785195006457506,enterprise,1338.9961597089925,0
413,19,23,35.894248666650824,enterprise,4645.970263289535,0
414,69,13,61.36600222353771,enterprise,1842.9797570752696,0
415,68,59,137.28510156672547,pro,1065.5079837685873,0
416,46,14,79.33230192007409,basic,1964.321189246529,0
417,35,48,118.4014655685689,basic,3491.293922537981,0
418,19,9,181.02250678666496,pro,2545.9071893660234,0
419,51,44,10.112374197569435,basic,2228.02886925527,0
420,57,14,73.5861863259591,pro,4454.231645838647,0
421,41,39,153.06747150445153,enterprise,1536.6282944687282,0
422,33,51,93.5642016555124,pro,287.10301845822113,0
423,65,36,142.71169689978976,pro,1802.3327222654,0
424,48,19,102.52878807248842,pro,1525.2081686482045,0
425,45,30,121.46117755691962,pro,2093.69218144185,0
426,53,48,138.418684691714,basic,1510.0501142752105,0
427,34,27,44.54071211820191,basic,3558.9597685930567,0
428,26,5,76.36522924767797,enterprise,408.8334607267144,0
429,60,7,16.201626569631813,basic,295.70446905075494,1
430,58,4,26.585008296894653,pro,1168.4337754277635,0
431,18,28,168.0834977255119,pro,4072.8426459464163,0
432,29,7,119.13305826188646,pro,3535.3533825449567,0
433,31,12,49.23466631386721,pro,2028.8630842443974,1
434,64,59,142.61065396693525,enterprise,4721.782386895208,0
435,19,16,143.14601570639985,pro,1159.0979627447502,0
436,37,51,41.01192292076749,enterprise,2352.136906022072,0
437,27,29,33.62813896702865,basic,4149.961920701934,0
438,45,31,100.57850808496742,pro,4748.316450273858,0
439,21,34,174.47154763678415,enterprise,3988.137102530585,0
440,30,17,98.38920872967215,basic,1129.3605962691452,0
441,24,34,19.036044982132218,enterprise,4434.309821663159,1
442,51,34,40.464195724737785,enterprise,324.4519313481183,0
443,40,40,95.79667339972912,pro,4345.907349939432,0
444,21,57,135.87538348390387,enterprise,2334.5989729479484,0
445,68,15,127.45754028581575,enterprise,580.63078626009,0
446,21,50,10.96947927969414,basic,1095.7168984281816,0
447,28,41,69.85349709558318,enterprise,415.5503176812029,0
448,33,21,66.73395588850934,pro,3681.9557723521584,0
449,38,21,50.44565000087249,basic,1606.1882286924954,0
450,50,21,28.182580623702606,basic,178.94638075186685,1
451,44,47,142.92011853746234,basic,4755.001141234429,0
452,27,50,101.8563005562914,pro,1489.2879902243787,0
453,19,9,94.75572577972854,enterprise,3729.2753847215345,0
454,68,34,22.34929587186729,pro,2099.86702292062,0
455,35,48,155.02823959946437,pro,1769.7314102596767,0
456,56,3,35.926822398833735,pro,3573.2858242708035,0
457,21,35,50.14865650338914,basic,4606.678799013117,0
458,59,32,146.14841784478784,pro,3503.0165353483535,0
459,48,7,168.95439158354125,enterprise,4574.455451938164,0
460,52,31,49.48573912277696,enterprise,2408.924864592718,0
461,31,50,38.09323818237587,enterprise,485.9586221554071,0
462,41,57,48.00608041881269,pro,1587.5932430306448,0
463,62,29,72.06539551164792,enterprise,4113.131355733933,0
464,41,37,104.92473372635503,basic,678.6006988953716,0
465,26,16,183.10102087338655,pro,4418.656388919903,0
466,21,5,21.78989913629342,pro,2540.3042451890724,0
467,64,14,44.821694524094724,basic,1229.3619823445954,0
468,28,9,135.37737273524976,pro,2725.757957465414,0
469,29,43,122.79333030012346,enterprise,2311.4034267968564,0
470,38,5,111.11769493449192,enterprise,1460.1188804432188,0
471,55,33,49.93346672265748,basic,2902.647023833513,0
472,41,36,187.769786133144,enterprise,1223.7907573825746,0
473,39,13,161.33152568550815,enterprise,1910.0663936712374,0
474,24,48,45.647978314730764,enterprise,2468.524608889286,1
475,65,9,44.876645920819264,pro,1933.8997618843364,0
476,27,14,196.4668062117524,basic,3802.0610955260895,0
477,64,1,64.03579512751526,pro,1965.5199565555013,0
478,56,21,38.92906751869294,enterprise,130.835120332622,0
479,48,1,176.86662067125468,basic,3386.520474836705,0
480,64,19,107.32509301817247,pro,689.3028870517983,0
481,20,3,162.24011607251737,pro,2121.561811679473,0
482,31,15,182.8754906616736,enterprise,2729.12365794027,0
483,62,23,29.996563021161045,pro,4493.502337033059,0
484,28,22,16.966708706466815,pro,2573.7015300982175,0
485,58,22,22.558649415544323,enterprise,554.6695193672693,0
486,27,17,127.29577042286485,pro,2251.662774106374,0
487,53,46,198.43070943034553,basic,4000.391144964532,0
488,33,45,38.55825856591026,enterprise,3151.026395443614,0
489,57,38,188.0995719982076,enterprise,417.5350256046899,0
490,50,56,139.04849879555547,basic,4112.078929878837,1
491,43,34,113.82981625300225,basic,856.8626759643764,0
492,38,42,53.07888119873275,pro,2479.2138425502285,0
493,36,12,14.77174787656655,pro,4113.127409428747,0
494,38,24,89.4505119234421,enterprise,2304.728346212422,1
495,31,38,112.36011633667408,pro,1307.3170900314547,0
496,20,20,94.00929940136682,pro,1953.4592192295963,0
497,67,43,84.84506713069814,pro,2388.105412375896,0
