customer_id,age,tenure,plan_type,monthly_usage,engagement_score,complaints,payment_delay,usage_volatility,shock_flag,treatment_flag,discount_percent,CLV,retention_cost,churn,time_to_churn
12,41,67,basic,37.46342784012784,0.7142830926956695,2,1.9867301677424878,0.8224371169054598,1,1,10,5027.128393216575,111.98966981656531,0,39.42891543652314
13,70,13,premium,54.95996427653213,0.5141543932637463,1,1.2281755708606603,0.7191355272957577,1,0,0,1379.8782204028132,55.97567014367468,1,8.38797701230353
14,53,45,basic,53.88613605671504,0.4281348611511933,3,10.47464255584292,0.7795008725043604,0,0,0,4833.1907923537265,147.86970253782073,1,6.381056297053669
15,57,10,plus,27.359621141500774,0.6685848588257679,3,1.4280890740417134,0.6006771330441917,0,1,10,599.6405404411222,56.9493571731477,0,19.783118586474078
16,41,9,premium,49.93334158174446,0.5910433051025853,1,7.615203891681,0.719576169755407,1,0,0,963.8078572771336,127.69115960331393,1,13.96649372259554
17,20,54,basic,59.208457356199645,0.6953565146810191,4,3.4756065401200154,0.40171496556631825,0,0,0,6340.47278066838,58.037888381110484,1,1.1060717322940492
18,39,27,plus,44.2207512455541,0.8715245004120008,2,0.23052345136414043,0.08498205604723397,0,1,30,2416.46750028828,73.71508320696518,0,42.99248346435641
19,70,34,basic,13.284041733433796,0.6509677447314886,2,8.0966980834096,0.41658538142802803,0,0,0,868.5640914835585,106.41341719160894,1,17.187785485994098
20,19,1,basic,48.27774912653094,0.17578898070816082,0,0.5533858622350848,0.17340040167568394,0,1,10,162.13823038492833,92.49666084676079,0,38.91653802251751
21,41,32,plus,71.9970189971798,0.8059702514958568,0,1.7827497836095563,0.6293792742564572,0,0,0,4676.120740889482,85.80625197287702,0,66.34475669094421
22,61,71,plus,44.832957658087075,0.4767649679767262,2,7.692006269815883,0.26324235082075764,0,0,0,6248.131140110574,123.2484908292619,0,44.04876851359722
23,47,67,plus,71.42976624285814,0.14546608442686526,1,5.289688985194969,0.9581414975607105,0,1,10,9530.881147673927,112.00370844403578,1,3.79002668380581
24,55,20,plus,37.81463665533447,0.5703541558123475,1,2.0058425443286683,0.27119366561570146,0,1,30,1539.7962406280412,138.84168711421606,0,52.83113716222203
25,19,35,plus,32.585440314095266,0.21986999165799004,1,0.6954955882608411,0.09813270012873243,0,0,0,2175.8653557576254,50.010120791215556,0,23.815391603171232
26,38,17,basic,49.92346043266116,0.5757143334979012,2,2.135528879648003,0.8806234424857602,0,0,0,1777.2341289091498,22.12136972355307,1,14.037628838498275
27,50,18,basic,37.66132448396897,0.4856505384790149,0,2.3797935641105274,0.41441131994151725,0,0,0,1381.7739137106184,149.98160109727397,1,1.689691055861063
28,29,45,premium,54.94786606790835,0.21678213136741442,4,17.364707713818255,0.3557866236116983,0,1,10,4873.529736311637,56.843896599890876,1,44.71880959625746
29,39,53,basic,44.41143718601944,0.6451667724252186,1,5.212347201777156,0.8853883622802262,0,1,30,4763.1759969843515,25.583075743232506,0,14.45922784258897
30,61,68,plus,72.10875567883714,0.21589705472736156,0,5.926694095799944,0.6534547447985158,1,0,0,9862.744344051578,52.155356365656466,1,3.179496096210604
31,42,65,basic,43.37498793174056,0.10669189434223689,2,12.846527556911777,0.532171619186895,1,1,30,5673.283508297429,106.94143987844843,1,9.063571581125725
32,66,1,plus,51.3460544022788,0.5933955496905823,0,2.222725518058609,0.3271288101687645,0,0,0,129.97679890715298,96.45444168691567,0,44.78886890514021
33,44,58,plus,58.94503592665504,0.48219650942991843,0,2.640067992572855,0.2924941485266076,0,1,10,6885.4438251118245,46.872115070864794,1,8.63178456994027
34,59,26,basic,64.34474059187072,0.3354061059199266,2,1.8178506557400989,0.5795112451739955,0,1,30,3295.4635644674545,44.208957150249105,0,34.04396733186735
35,45,20,basic,72.19464043913233,0.43127813042384205,0,0.4021513020158037,0.5013946269337429,0,1,20,2901.2664527254196,77.76449779090274,0,17.59658050059278
36,33,10,plus,46.477050985385034,0.7133672685597902,1,2.2349432745071867,0.2760027724141959,0,0,0,893.1091222650955,21.75575957594122,0,32.528897433065545
37,32,59,basic,44.01037851292874,0.6412046568509233,1,2.6210509649618685,0.1840481277955328,0,0,0,5252.919820197335,20.309252041719336,0,32.72047999402148
38,64,41,basic,21.29124951205499,0.7693294135575854,1,0.8125619672499749,0.8180095152105273,0,0,0,1747.6449537145222,100.19038558816399,1,2.8146222306372426
39,68,5,plus,80.62567237122221,0.7798362065478783,1,4.581145838057262,0.6877469005447302,1,0,0,696.1042974331357,62.287116413860645,1,12.915286046541326
40,61,65,basic,55.41446145849978,0.27042261138654305,2,0.3988198275135469,0.9932930238643077,0,1,30,7130.297551679496,23.10902581541789,1,12.735152677924379
41,72,17,premium,61.27712098658314,0.364376149258069,0,2.0914610846508266,0.5158001059917309,0,0,0,2082.5789475318734,79.77502007022726,1,9.064236961830176
42,69,22,plus,58.335933123689315,0.6933810320368082,2,3.26046399086592,0.994387925171691,0,0,0,2539.6613069487676,141.62233662436032,0,16.241199465074114
43,74,41,basic,50.743023243139994,0.46886095199156347,1,0.1694930319896998,0.4608265360582843,0,0,0,4135.837840761235,53.13895720094444,0,32.94517073926396
44,20,68,plus,55.255288707550434,0.6996740430726652,1,4.889737934001954,0.5349567801149208,0,0,0,7477.128324755685,52.63823572144129,1,3.816814320125925
45,54,69,plus,41.60506326223622,0.5373872532588068,1,1.0878815547690304,0.2091070412774273,0,0,0,5699.913559492179,80.83801418185261,1,17.621760652055716
46,68,11,basic,45.468520238907594,0.5933373331897603,1,3.794877808457156,0.14950911128005584,0,0,0,1018.944479482202,39.299906744855974,0,23.69200525420841
47,24,56,plus,35.746912994556766,0.3343262071148794,1,0.34357128215152805,0.9402194946668623,0,0,0,4041.208126795802,102.93211238000347,0,27.77229307402986
48,38,51,basic,73.35865945585337,0.6232121575675348,0,2.9051104461739268,0.98121568904206,0,0,0,7495.765524145113,129.10323961319253,1,10.06113471727537
49,26,21,basic,58.422215148445304,0.2943955737441293,1,2.4439933725195937,0.54755969987443,0,1,20,2486.9448218474126,45.28831142157218,0,58.46938033602309
50,56,26,basic,79.6425887038148,0.006034330194958485,0,0.48756593977678353,0.2722539485586284,0,0,0,4144.570008573805,105.63530912897879,0,39.527957017268704
51,35,19,basic,84.44574868918127,0.12889167642476032,2,2.9404476144760077,0.9514028189491355,0,1,10,3131.6568908895824,135.44060009855207,1,26.619449937054444
52,21,60,basic,28.93765640574127,0.092736551918004,0,3.52639102942275,0.7967479166160727,0,0,0,3547.3786212744744,137.40020786765803,0,49.4691048672471
53,42,71,plus,64.77842559309556,0.8754125779021293,0,2.070469042889915,0.17980836637157493,0,1,20,9270.129869516826,91.87486879869252,0,20.41004457678922
54,31,47,plus,29.630544844543476,0.7667383952328524,2,2.5923529268093652,0.29834067191911817,0,0,0,2816.4345545366905,39.79820938295313,0,27.786337597740552
55,67,71,plus,52.66126232696675,0.32285761996213186,5,6.552261802606815,0.004206545276037255,0,1,10,7416.284732023816,105.69231208795009,1,12.406151280701266
56,26,26,plus,54.72094204789293,0.812053804899359,0,3.5890360469713034,0.5820024622809685,0,0,0,2771.798664312123,115.52579660132083,0,27.113586769083682
57,43,40,premium,30.692507763386647,0.6373386519191617,1,7.091934924150097,0.5263962255349214,0,0,0,2418.636462991858,118.06080808518581,0,50.51486275758291
58,70,5,plus,38.93722496688332,0.3877227333553381,1,2.411190285789454,0.16388894678846533,0,0,0,496.94364511035405,141.46407518233184,0,31.532030557130575
59,19,21,plus,55.40527213664516,0.17610567800184532,2,0.5765814019101103,0.33932658971386787,0,0,0,2345.682292380854,99.98561275986731,1,29.868264791500337
60,37,4,basic,52.64451048560945,0.037307071130361816,3,0.8482459335817054,0.9392205672250595,0,0,0,422.20018774822927,80.59458628362542,1,21.641964498500492
61,45,23,premium,34.72442655298222,0.1160716558804623,0,0.5822493944222031,0.6489935887042899,0,0,0,1603.6176861278143,85.33162429417018,0,47.341651376921234
62,64,15,basic,39.52953356090445,0.5035691781198994,0,1.2250262023476894,0.8629995960166427,0,1,10,1166.4708422085628,61.80046974967386,0,46.84881944820778
63,24,8,basic,27.628395672741362,0.32648576994734896,3,1.9475984531102224,0.8383115692062564,0,0,0,439.0711884536267,27.444577426030605,1,7.6203878052885035
64,61,41,plus,31.956146812652953,0.5399070161609142,1,0.8868665056105153,0.9206594555083575,0,1,30,2625.1863816018886,113.27057586367503,1,19.184597778436515
65,25,19,basic,44.42869382729788,0.3869176664861197,0,1.936700392160792,0.041540694395899025,0,1,20,1659.480153794249,22.580462837376764,0,51.3505393256065
66,64,46,basic,64.81179669046523,0.06481483374142691,0,1.359359691025008,0.2624708662146156,1,1,10,5902.127423046585,28.33471835569223,0,24.418995076897506
67,52,28,plus,66.7134961178345,0.5210437896616098,4,2.431385014174485,0.4155730434646756,0,0,0,3741.3913644349136,63.43651648043968,1,4.824694159861
68,31,68,plus,77.50155043070093,0.26651051827186156,0,1.6785446897700607,0.6400976565862413,0,1,20,10000.0,141.0383882513367,0,21.724800053569673
69,34,15,plus,56.36396277734068,0.27071358012044844,0,1.707975555645668,0.6081267342018825,0,0,0,1744.9781594196616,82.80741378700934,1,1.5971177588527996
70,53,37,premium,52.8242460157504,0.7235923177194569,2,2.0236899103061585,0.24610616563235355,0,1,30,3933.5760304485816,47.973228375935385,0,57.5443656318931
71,67,1,basic,57.427195114949576,0.279737482749662,2,13.23751457781602,0.19280394545377022,0,1,20,109.58164712923546,136.6163748424712,1,10.513147619721142
72,57,67,basic,57.283340258448725,0.6652166513367748,2,2.439500172101227,0.4374117744686682,1,0,0,7640.122711115564,94.31980703034466,1,10.693265261387381
73,21,24,plus,25.75229599206951,0.18357462237796787,2,3.8548733110978595,0.2506193597607007,0,0,0,1270.17850555141,68.07567934763445,0,32.0692865904534
74,19,27,basic,78.3331008133116,0.6071329733781282,1,1.6173954276380453,0.9651118511261363,0,0,0,4266.075315402012,113.04385699540856,0,40.49988393621277
75,23,40,plus,21.035915270570964,0.03440599099947707,0,1.182903727788815,0.9654591887153077,1,1,30,1660.0481636557795,77.34580692415076,1,7.747148090257955
76,71,63,basic,67.2314359456782,0.4782059181527487,0,7.451500797729458,0.11335271926563817,0,1,30,8489.024389580369,114.89722113261975,0,28.269763041830817
77,59,61,plus,50.84580467497551,0.636539362212982,0,4.068579869674165,0.7050937976499609,0,0,0,6160.287254390803,48.38895487373232,0,48.27677585547541
78,21,36,plus,33.65754211767819,0.22660244828095719,0,2.6199075693286824,0.22822793597382007,0,1,20,2431.56783116179,39.5237154023103,0,28.293257269664714
79,71,24,plus,57.970616451078634,0.810821026963309,1,1.2303686374983591,0.7174321375634322,0,0,0,2741.693786269027,79.92182453797085,0,44.305314684602955
80,46,24,plus,48.22792092647441,0.742758346637924,1,0.8946532301989578,0.7671066479855473,1,0,0,2290.4850928044275,61.54761846116074,1,18.552893213150373
81,35,4,plus,39.76193005788765,0.7243859069027069,1,0.8713444023757124,0.04816691111389737,0,1,20,361.25580233991775,98.66987998503552,0,25.958456055750176
82,43,67,basic,29.277835043284664,0.41493401409029035,3,2.1019104974734417,0.6953483284663567,1,1,10,3982.3000992881452,122.54306058147846,1,20.032903964939997
83,61,34,basic,28.017393064641052,0.3378310855934815,2,6.234018902769697,0.8967969878161279,0,0,0,1835.6054924535445,137.19556378111798,1,1.16472511451486
84,51,57,basic,40.836330508261995,0.6665323831432473,2,6.387101154259188,0.21630240363113762,0,1,10,4647.648183417583,118.8686068908522,1,3.3237057293599657
85,27,49,plus,44.1951782343668,0.5983784469168425,4,4.099301838915244,0.11556766570864485,0,0,0,4365.012842774421,64.42741002652295,1,31.0186218752736
86,53,53,basic,31.841862007417973,0.882813625432329,1,2.345877268169388,0.5668245381649123,0,0,0,3323.0687189593605,114.55755091679075,0,26.474728009431672
87,31,23,plus,50.57720221470442,0.7316584925282565,1,0.8032843867012662,0.517459251153771,0,0,0,2306.7018827941606,88.88520633272701,0,41.19999821155715
88,48,69,basic,33.97795696903219,0.32712691184093706,3,1.9551660020557666,0.8857699077266491,1,1,20,4716.259833660853,137.79048129679956,1,7.863789995287492
89,65,53,plus,55.403310802638515,0.44295344743293835,2,3.5596027502806242,0.4510858975253934,0,0,0,5845.8050809048045,111.89452169016381,0,26.311036228212306
90,32,62,premium,68.47068981907485,0.591497945394492,1,2.7117279666814214,0.41354951826394726,0,1,10,8423.872853223163,39.530853420987555,0,54.861767153915565
91,25,41,basic,54.34061474294113,0.4729373369541976,1,2.1648506221837893,0.7139700611596697,1,1,20,4439.188866379015,30.15242062121048,1,16.622869812616017
92,31,57,basic,48.592478135293476,0.2910122165798723,0,1.6769589608252673,0.07742798204776091,0,0,0,5528.984187436354,90.69895141758589,0,55.38004145274196
93,40,60,basic,41.97654443268357,0.5199438099361006,1,4.18920738730901,0.05704333928954575,0,1,20,5115.037850524622,67.45547686956377,0,84.00859552953509
94,74,54,plus,71.6914792786283,0.6589585898365743,3,5.539948435814864,0.5049177991381999,0,0,0,7860.409413768496,41.852599329987726,0,69.95265661119997
95,57,70,plus,47.097264237114004,0.7286928046875168,0,3.8502521411170103,0.08903157499810366,1,1,10,6610.418819518707,123.69505379683005,0,52.851548011512676
96,38,57,basic,87.35335665169589,0.571362108996793,2,8.338358471350874,0.9391314300019844,0,0,0,9963.031719425097,68.8049216214257,1,10.006408725918044
97,33,10,plus,32.2544623263181,0.5494342244032225,1,4.540658580510874,0.6542412475676869,0,0,0,589.5425248524316,31.181932682064293,0,25.5414670371473
98,62,40,basic,54.348609239931356,0.15962365347373048,2,1.7968120105054295,0.7536485231396884,0,0,0,4278.068869186868,54.094637342649534,0,34.151918214697
99,35,7,plus,71.19085414953133,0.3442280221278627,3,2.8772305720946805,0.22887276387282762,0,0,0,1054.7588507734433,107.99491665615861,0,62.10152646072816
100,64,38,plus,39.6479550212359,0.37804646348637655,0,2.105759845943107,0.4940263313438359,1,1,30,2939.654912551579,104.23206660805258,0,87.70411604429026
101,70,61,plus,46.45813475036767,0.8301390896628621,2,2.3711113271947566,0.13384619624558147,0,1,20,5700.919181805668,54.12039439275979,0,38.60260326496372
102,41,3,basic,59.39219761739651,0.6710655539046272,0,6.781447838798618,0.20310366965380733,0,1,30,475.66633329439554,64.35674949940443,0,37.82178175674357
103,43,51,premium,55.818353695966785,0.47370116215513514,2,1.0737064454633636,0.5682088349673498,0,0,0,5642.3750845085515,26.477226733350363,0,17.447961209933823
104,42,47,plus,58.39548596331464,0.5965910774869545,0,0.03954386185370735,0.27991253433524244,0,1,10,5393.356714875314,143.9242958232041,0,20.645167957981847
105,62,68,basic,67.40387711912398,0.30657998744601345,2,3.568699231271558,0.9171281764850314,0,0,0,9190.934839010733,62.530395373155976,0,44.50157250342461
106,58,38,basic,44.798688287712636,0.38498532110284106,1,0.5990637038856343,0.9952429655676842,0,1,20,3468.980327946717,140.82335157579803,0,24.569928033097526
107,46,36,plus,71.5553884720211,0.40660847816257784,1,0.5025320426038143,0.0039266861213239634,0,1,20,5102.475770490076,125.80444457261238,0,39.29075574192501
108,32,41,premium,24.199775759009754,0.27059313992291056,1,14.669055079316388,0.7590988193524295,0,1,20,2032.3498315006557,63.57345620307646,0,25.96582782503777
109,62,69,premium,66.16156318378506,0.5659867818859139,0,0.9309090487851965,0.11533582623635841,0,1,10,9192.67363362472,110.23919059157136,0,58.19975415557241
110,18,13,plus,67.20808531364466,0.34519605756082655,0,0.6835931290657942,0.574622944653564,0,1,30,1766.521378982293,81.57129834789839,1,45.562256086943535
111,42,58,premium,38.38294435918938,0.11062076608569668,0,0.6358070717502704,0.228483547990047,1,1,10,4432.532257289616,146.96464881081477,1,3.405911551279081
112,24,50,basic,28.24045736034627,0.3932775262051864,0,1.5948893116156027,0.9648739293875448,0,0,0,2864.4182904152476,103.0033629704661,1,1.698517486724319
113,26,30,basic,46.51748893160385,0.4756635047379458,2,1.5799394803518538,0.8758069888513411,0,0,0,2764.9548737609757,87.47966260901556,0,20.566018578746938
114,41,62,premium,56.05704696243895,0.7470086267286234,2,3.0030918089772403,0.5953979186753947,0,0,0,6948.815695826112,102.9360891994145,1,8.779873527736171
115,18,25,plus,44.97351482464368,0.5013951623244964,0,0.3282351008912571,0.17601659958562055,0,1,10,2230.471719463465,48.63246203136719,0,30.839064716305575
116,61,27,plus,57.529132819357876,0.43018357928792117,1,3.027232800315976,0.7826812742131818,0,0,0,3120.6235247248733,59.83068596169232,0,37.47574823482054
117,25,51,plus,79.06615644904653,0.8865239836270792,2,1.8133925529296004,0.5202980197558779,0,1,20,8073.559500865246,112.65044115316759,0,63.25508968991427
118,41,57,premium,29.529320909490373,0.33089078538725686,1,0.6982716952719511,0.611563152908868,0,0,0,3365.0514223516057,30.88343624334718,0,43.86016068333569
119,28,47,plus,20.688423452213257,0.7452441379436326,1,4.518222422354298,0.7179432215942749,0,0,0,1932.6070463887277,59.33664650736824,1,7.931747812083195
120,68,39,premium,48.96053519725667,0.603627885387802,1,1.9277210167052157,0.4163320021760819,0,0,0,3848.6706234731128,100.54369701730398,0,52.26577035875404
121,34,16,plus,39.79747135538678,0.6278981051314616,0,3.787574414875093,0.007738984091421042,0,0,0,1237.049350024424,149.44053356377515,0,63.71496029754564
122,25,22,basic,42.79527622391517,0.15712829432705988,3,7.598621383574676,0.36417164095776033,0,0,0,1842.4375999331764,140.33675360381858,0,18.98278103567797
123,52,54,premium,69.00369724236333,0.5745062654192306,0,1.308104433635134,0.4136261724309047,0,0,0,7509.196411785681,128.18886709355144,0,17.896317772220478
124,52,21,basic,48.19075512758791,0.35833615507038635,2,6.8455383665257585,0.36692543422433976,0,1,20,2070.492750511337,85.10671870755023,1,2.879740702754358
125,50,16,premium,49.565068688079535,0.42113618147782406,1,0.6707114912165676,0.8310549065838388,0,0,0,1551.4729400825647,124.61674743281041,1,9.205298079011886
126,22,59,plus,43.44803683635839,0.557991002551274,1,0.7535892401286639,0.3323522167547185,0,0,0,5089.131480356603,92.66061808192477,0,25.316896719236013
127,59,31,plus,49.41798247061322,0.17179003879190863,3,3.269233234768672,0.4163373240685234,0,0,0,3028.9947418249767,79.59962755605072,0,15.690100605029246
128,56,42,plus,54.0275219371304,0.8231953072081288,2,0.3248666460709816,0.06160333929902806,0,1,20,4446.017665768693,49.058069552134185,0,38.92341510826695
129,58,32,basic,91.76882298772367,0.6743007005906951,1,1.8196977392075704,0.7168578408795571,0,0,0,5920.437953002613,143.62094051244082,1,4.238172048581431
130,45,59,basic,54.1948622541815,0.6223253220909911,1,0.7217553557940334,0.21541876345109923,0,0,0,6413.040633826912,97.7662380667834,0,30.794943672360596
131,24,34,premium,67.44042753034273,0.1679662120366872,0,2.5378906555272405,0.23501154679246894,0,0,0,4541.082166501878,107.79658281854383,1,21.907872302321984
132,26,9,premium,52.79599377716978,0.537660843490922,2,4.932437474632334,0.5868541645673985,0,1,10,985.7077812052892,38.340112734843956,1,24.134448402496425
133,25,11,basic,19.583160045300577,0.3559913521719294,0,0.13005200369509057,0.9835534612827934,0,1,10,475.0488807647014,76.01063340598716,0,16.384436232357867
134,29,10,premium,41.4939224942717,0.6714011574343014,0,1.5997762194307266,0.4101446791820911,0,1,20,827.372242888322,145.40616560700556,0,30.64655911924876
135,51,17,premium,54.183660770133194,0.4914656163885682,1,3.935482778402557,0.32715753145719983,0,0,0,1864.8551503880515,118.4970414820462,0,27.072956462321937
136,50,68,plus,60.851218156750804,0.6484990481964434,1,1.2568107024270367,0.03620626981280828,0,0,0,8297.309869851237,134.76585363168118,0,36.069050314035934
137,65,48,basic,53.15342887367789,0.1729239471020379,1,0.1278021408778378,0.7873738699777667,0,0,0,5102.005261557713,71.4643916030296,1,6.151077359552419
138,72,52,premium,63.80527099657911,0.49131615609558765,1,2.684911254567907,0.26128746453072704,0,0,0,6637.219685245227,28.641539990282464,0,25.97646557749169
139,40,25,plus,28.100228027312074,0.41895229255874017,1,0.3840610345367658,0.7688399783120398,0,0,0,1423.307080256728,65.69228258937105,0,37.92079511442488
140,41,21,premium,50.73188713425778,0.23923780543243395,1,1.385724034247316,0.2822654540566705,0,1,10,2141.0823107263855,68.87927606975302,1,0.36074590498867243
141,54,65,premium,69.91944552028193,0.4263237829683321,1,13.979889327758755,0.02988896046742673,0,1,10,9067.49302633836,59.146013021054735,1,4.56367776226639
142,52,63,premium,35.426600040860876,0.28767089257491124,1,1.522593014986889,0.49821160973672496,0,0,0,4436.1791515684545,88.47173874091284,0,49.920978615333766
143,61,51,plus,66.8088714842495,0.26667872175258295,0,5.5517961548704555,0.9060580383484762,0,0,0,6894.356217761582,44.977043611466435,1,15.725033960530219
144,57,36,basic,66.03361188927566,0.2348700535241268,0,5.894189319314555,0.21059102803482344,0,0,0,4735.617161629013,141.89726105976212,1,25.81516259592578
145,39,66,basic,31.444630212170853,0.5898253300802243,0,0.9148150049842612,0.15392013278622307,1,0,0,4086.636275777829,137.97813714390497,0,32.96210874441532
146,44,15,basic,55.0681784166468,0.17708622865575113,3,2.7153475611310562,0.18478464022110186,1,0,0,1710.986240110436,54.00816955605818,1,17.451845430565776
147,52,39,basic,52.38220987502637,0.5969397256885072,0,8.838465192963042,0.6902765514376419,1,0,0,4083.686196813804,104.69298979565767,1,6.437114803113017
148,18,70,plus,47.35455960406321,0.26005000270133005,0,2.7967468990958775,0.36739704320266064,0,0,0,6625.906100167771,85.14814092461485,0,38.84618988053748
149,52,1,plus,27.09666166664426,0.3373768277554273,0,5.0340230017297625,0.25606082929159546,0,1,30,100.0,52.50885001664071,0,27.693445535900892
150,54,23,premium,46.054103957980004,0.4507398135093169,2,1.8628307763495395,0.33769754322638756,1,1,10,2181.2659782000787,136.62288872510047,0,18.18736839436846
151,64,39,basic,47.6555619898795,0.7005737164381604,1,3.811699246892241,0.3090958889341835,0,0,0,3668.473285421664,50.03830550641264,0,38.0584386063756
152,31,57,plus,24.525480713301736,0.6783746962945609,4,0.06628285312633404,0.543777083713067,0,0,0,2850.8038338522283,101.20095508202144,1,19.97382401896195
153,20,34,basic,30.422725444475372,0.06962859052187553,0,4.646065192096967,0.13333353927174596,0,0,0,2085.3501069161543,63.59626656443746,1,0.14666183894017407
154,18,41,basic,36.09506909824989,0.49372499402062103,3,3.342848193865885,0.5087213845697296,1,1,20,3005.755592796743,127.39401790535678,1,10.264868730901014
155,22,13,basic,34.275776521272924,0.3532908608308834,0,1.3334696367746561,0.31174828831692647,1,1,20,868.4606189677203,100.6430353564869,0,22.369541951237387
156,43,70,plus,54.89405556584153,0.6814357370308011,0,1.6186317765312466,0.9326314851665737,0,0,0,7819.313552456062,128.2371120296247,1,16.359385514063078
157,72,6,basic,63.67265790297364,0.14413409182612905,0,1.1863092721975297,0.4218164688086614,0,1,20,758.4988706176509,65.20257712371576,0,19.463273200926423
158,31,52,plus,45.34185279795665,0.08893831650757597,4,2.228819031051873,0.1000094846193812,1,0,0,4712.456737332974,21.451629511039386,0,29.678518886878685
159,56,3,basic,61.49434351263398,0.5503875206373725,0,0.345140612518393,0.9336088950835233,1,0,0,323.46537125134205,48.815209874801965,1,0.5225883834480977
160,44,63,premium,64.28732690726943,0.34706294132227405,0,5.591344585219054,0.9375001361322067,0,1,20,8093.798047442839,125.87397447176768,1,7.015191770765966
161,26,49,premium,48.72060585433013,0.3514344266518841,1,1.9505715862025337,0.1754943176713576,0,0,0,4731.641978525304,61.19268716809364,0,25.86395170413855
162,32,47,premium,56.12065614794268,0.6835746201855876,2,0.13217598793498841,0.8164244780842427,0,0,0,5383.562767896274,61.556343803428746,0,30.555570974242208
163,32,55,premium,46.64982262743757,0.9259014261556234,1,2.4153332913216516,0.8619408348732794,0,0,0,5041.573500972479,78.45338335397781,0,14.357272413737228
164,43,64,premium,33.15755368707219,0.544813930468144,4,8.000025343609973,0.3555964350369669,0,1,30,4128.113260972664,55.70749070003438,1,32.373599891358566
165,59,65,premium,38.79860822682796,0.24042507000198315,1,0.2745717403112719,0.15950051690440836,0,0,0,5015.8907045176275,124.92294579300312,1,23.63789802778657
166,30,67,plus,54.892222409868424,0.9176681895367959,0,0.39440365063269484,0.7984486146818469,1,0,0,7373.897762425072,61.822483894056305,0,26.77556479411473
167,68,15,basic,48.180056905724484,0.7782573466655217,1,1.4690681439206303,0.028306089205158425,0,1,10,1513.2160647249782,98.51408908274406,0,47.79318652658135
168,49,32,basic,61.05759519664757,0.6044562388729906,2,3.991151798731915,0.6194074790826767,0,0,0,3914.4738434649853,78.6333580939087,0,44.74225427729977
169,56,68,basic,21.695193893260907,0.23696651164690513,3,2.7837385515040216,0.3419750952578625,0,1,30,2933.9215648591794,57.356399467733375,0,45.59815776923598
170,66,18,plus,25.301426514529023,0.5371305151048458,0,1.8372436177503118,0.5960267451413723,0,0,0,911.1975502687583,54.49034737610806,1,8.979318856373048
171,69,43,plus,27.076627199653217,0.6665496850031515,2,14.778561610360747,0.7888475106856859,0,0,0,2367.2087424132314,85.24623049967593,1,12.633055420761806
172,49,35,premium,52.49979771655813,0.5078956601355955,1,0.6166229799654457,0.8287382149058435,0,0,0,3616.500419520884,47.409885887137534,0,41.754569925852
173,21,58,premium,29.32845352491437,0.724890592819771,3,5.173819021814301,0.9984673085270517,0,0,0,3451.359330321504,64.93298803342839,1,20.631404542393398
174,47,33,plus,54.801937474654025,0.31436165502625574,0,0.3966092287615639,0.6402253480404189,0,0,0,3523.78116655169,25.119249722629245,0,38.90758402862559
175,54,14,plus,61.29514881596218,0.33163164663729056,0,0.5939154518175426,0.22346407103144683,0,0,0,1704.0173060069853,122.7393710829972,0,46.753149265810784
176,40,34,premium,72.74374660129077,0.4788894215367951,1,1.0505635162220277,0.276102328580645,0,1,10,4941.643365003287,25.673242511716374,0,33.344837801122935
